1993.11.02,00:00,160.100,160.750,158.730,158.870,2811
1993.11.03,00:00,159.660,159.880,158.410,159.250,2531
1993.11.04,00:00,159.940,160.430,159.410,160.110,1871
1993.11.05,00:00,160.210,161.160,159.570,160.740,2651
1993.11.08,00:00,160.200,160.610,159.670,160.270,1811
1993.11.09,00:00,159.790,160.070,158.510,158.760,2091
1993.11.10,00:00,158.370,158.850,157.000,158.380,3691
1993.11.11,00:00,158.270,158.400,156.940,157.150,1801
1993.11.12,00:00,157.160,158.020,156.840,158.020,1501
1993.11.15,00:00,157.780,159.530,157.170,159.060,3441
1993.11.16,00:00,158.880,159.110,157.850,157.970,1611
1993.11.17,00:00,158.560,158.930,157.890,158.530,2051
1993.11.18,00:00,158.350,158.940,157.290,158.250,3201
1993.11.19,00:00,158.860,160.120,158.740,159.690,1931
1993.11.22,00:00,159.400,160.220,159.170,159.960,1541
1993.11.23,00:00,159.730,161.480,159.600,161.480,2011
1993.11.24,00:00,160.820,161.730,160.610,160.860,2201
1993.11.25,00:00,160.950,161.470,160.710,161.310,1161
1993.11.26,00:00,161.450,161.740,160.100,161.030,2861
1993.11.29,00:00,161.670,162.970,161.240,162.630,2501
1993.11.30,00:00,162.280,162.670,161.300,162.090,2551
1993.12.01,00:00,161.220,161.510,160.470,160.740,1601
1993.12.02,00:00,160.300,161.590,160.170,161.420,1721
1993.12.03,00:00,161.520,162.690,161.280,161.760,2581
1993.12.06,00:00,161.770,162.640,161.520,162.410,1601
1993.12.07,00:00,162.130,162.350,160.320,160.940,2871
1993.12.08,00:00,160.800,163.260,160.450,162.870,3551
1993.12.09,00:00,162.280,162.850,162.190,162.550,1051
1993.12.10,00:00,162.770,163.550,162.560,163.280,1471
1993.12.13,00:00,162.920,163.180,162.140,162.640,1801
1993.12.14,00:00,162.510,163.150,162.250,162.970,1341
1993.12.15,00:00,162.630,163.330,162.290,162.540,1991
1993.12.16,00:00,162.750,163.630,162.400,163.270,1941
1993.12.17,00:00,163.060,164.290,163.060,164.140,1381
1993.12.20,00:00,164.040,164.750,163.870,164.700,1101
1994.01.03,00:00,164.890,166.600,164.890,166.480,1831
1994.01.04,00:00,166.330,168.120,166.260,167.410,2641
1994.01.05,00:00,167.810,168.590,166.870,168.140,3111
1994.01.06,00:00,167.250,167.860,166.670,167.060,2191
1994.01.07,00:00,166.570,167.170,166.310,166.900,1391
1994.01.10,00:00,166.960,168.260,166.560,167.560,2801
1994.01.11,00:00,167.880,168.260,167.290,167.620,1681
1994.01.12,00:00,167.450,169.390,167.450,168.930,2401
1994.01.13,00:00,168.630,169.180,167.080,167.290,2861
1994.01.14,00:00,167.230,167.380,164.860,165.990,3801
1994.01.17,00:00,165.670,166.540,165.330,166.070,2021
1994.01.18,00:00,165.850,166.520,165.230,165.730,2461
1994.01.19,00:00,166.100,166.430,164.450,165.980,3841
1994.01.20,00:00,166.050,167.590,165.850,167.010,2521
1994.01.21,00:00,166.120,166.720,164.440,166.250,4431
1994.01.24,00:00,166.430,167.730,166.430,167.130,1901
1994.01.25,00:00,166.380,166.840,165.660,165.880,1861
1994.01.26,00:00,164.640,166.040,164.080,164.480,3761
1994.01.27,00:00,163.930,164.170,163.060,164.030,2121
1994.01.28,00:00,163.920,164.790,163.030,164.650,2791
1994.01.31,00:00,163.720,163.990,163.020,163.580,1801
1994.02.01,00:00,162.320,163.140,161.620,161.780,2501
1994.02.02,00:00,163.280,163.490,160.940,161.570,3391
1994.02.03,00:00,161.550,162.500,160.720,160.860,2871
1994.02.04,00:00,161.480,162.100,160.960,161.500,2261
1994.02.07,00:00,161.250,161.680,160.590,161.230,2161
1994.02.08,00:00,161.180,161.500,159.290,159.470,2711
1994.02.09,00:00,159.470,159.610,157.050,157.760,3411
1994.02.10,00:00,158.160,158.970,157.790,158.140,2341
1994.02.11,00:00,158.410,158.740,157.350,157.510,1881
1994.02.14,00:00,154.990,155.430,151.900,152.090,4161
1994.02.15,00:00,151.440,153.460,151.190,153.110,2871
1994.02.16,00:00,152.680,154.020,152.100,153.130,3391
1994.02.17,00:00,153.090,154.570,152.580,154.320,2751
1994.02.18,00:00,154.250,155.280,153.930,154.980,1971
1994.02.21,00:00,155.680,157.840,155.510,156.920,3421
1994.02.22,00:00,156.120,156.390,155.350,156.000,1961
1994.02.23,00:00,155.810,157.260,154.870,156.070,4521
1994.02.24,00:00,156.240,156.500,155.420,155.780,1701
1994.02.25,00:00,156.010,156.230,155.030,155.750,2141
1994.02.28,00:00,154.940,155.510,154.410,154.920,2181
1994.03.01,00:00,155.290,156.360,154.730,155.740,2811
1994.03.02,00:00,155.320,155.670,153.700,155.670,3591
1994.03.03,00:00,155.430,155.780,154.710,154.840,1551
1994.03.04,00:00,156.700,157.820,156.210,157.310,2611
1994.03.07,00:00,156.840,158.110,156.750,157.670,1891
1994.03.08,00:00,156.980,157.260,156.330,156.640,1521
1994.03.09,00:00,156.320,158.330,156.220,158.250,2291
1994.03.10,00:00,158.170,159.390,158.110,158.530,2201
1994.03.11,00:00,157.560,158.330,157.040,157.560,2581
1994.03.14,00:00,158.160,159.000,157.730,158.940,1761
1994.03.15,00:00,158.650,159.130,157.950,158.300,2011
1994.03.16,00:00,157.780,158.420,157.250,158.300,1821
1994.03.17,00:00,157.790,158.640,157.730,158.020,1591
1994.03.18,00:00,158.190,158.540,157.670,158.230,1701
1994.03.21,00:00,158.140,158.300,157.260,158.010,1951
1994.03.22,00:00,157.440,158.120,157.140,157.750,1651
1994.03.23,00:00,158.000,159.470,157.780,159.340,2041
1994.03.24,00:00,159.150,159.550,156.400,157.060,4211
1994.03.25,00:00,157.220,157.520,156.420,157.070,2051
1994.03.28,00:00,156.800,157.210,155.620,155.950,2331
1994.03.29,00:00,155.520,155.730,153.370,153.500,2701
1994.03.30,00:00,152.940,153.790,151.750,152.500,3641
1994.03.31,00:00,152.240,153.180,151.820,152.000,2481
1994.04.01,00:00,152.600,153.280,152.130,152.570,2271
1994.04.04,00:00,153.080,153.210,153.080,153.210,131
1994.04.05,00:00,153.080,153.210,150.500,152.310,4651
1994.04.06,00:00,152.380,154.280,152.380,153.480,2701
1994.04.07,00:00,153.280,154.600,152.810,154.410,2451
1994.04.08,00:00,154.680,155.610,154.300,155.460,1841
1994.04.11,00:00,154.240,154.370,151.750,152.010,3011
1994.04.12,00:00,151.730,153.020,151.560,152.850,1801
1994.04.13,00:00,152.990,153.470,152.420,153.110,1981
1994.04.14,00:00,151.830,154.230,151.500,153.980,3311
1994.04.15,00:00,153.210,153.470,152.370,152.640,1631
1994.04.18,00:00,151.840,152.850,151.640,151.830,2411
1994.04.19,00:00,152.090,152.900,151.690,152.900,1611
1994.04.20,00:00,152.950,153.780,152.880,153.780,971
1994.04.21,00:00,153.430,155.530,153.080,154.830,3501
1994.04.22,00:00,154.320,155.090,153.880,154.240,2341
1994.04.25,00:00,153.660,154.630,153.470,153.790,2191
1994.04.26,00:00,153.630,155.060,153.250,154.910,2341
1994.04.27,00:00,154.630,155.550,153.750,153.990,2961
1994.04.28,00:00,153.840,154.350,153.010,153.370,2211
1994.04.29,00:00,153.250,154.940,152.270,154.230,4361
1994.05.02,00:00,154.000,154.750,153.970,154.750,811
1994.05.03,00:00,153.610,154.040,152.580,153.080,2391
1994.05.04,00:00,152.530,154.000,152.310,153.180,2731
1994.05.05,00:00,152.950,154.310,152.910,154.040,1711
1994.05.06,00:00,153.600,154.220,153.080,153.460,2141
1994.05.09,00:00,152.600,154.110,152.420,153.780,2201
1994.05.10,00:00,154.120,155.570,154.050,155.220,1941
1994.05.11,00:00,155.280,155.900,154.990,155.780,1321
1994.05.12,00:00,155.520,157.110,155.480,156.570,2211
1994.05.13,00:00,156.570,157.550,156.320,157.220,1811
1994.05.16,00:00,157.080,157.610,156.520,157.440,1821
1994.05.17,00:00,157.330,157.950,156.730,157.290,2401
1994.05.18,00:00,156.410,157.290,155.810,156.220,2771
1994.05.19,00:00,156.190,157.330,155.970,157.240,1671
1994.05.20,00:00,157.220,157.870,156.510,156.990,2491
1994.05.23,00:00,157.060,157.590,156.770,157.240,1461
1994.05.24,00:00,157.150,158.180,156.500,157.960,2551
1994.05.25,00:00,157.540,158.180,157.380,157.620,1521
1994.05.26,00:00,156.940,158.120,156.850,157.990,1491
1994.05.27,00:00,157.640,158.230,157.190,157.590,2031
1994.05.30,00:00,157.500,158.000,157.470,158.000,561
1994.05.31,00:00,157.410,158.500,157.370,158.360,1311
1994.06.01,00:00,158.150,159.160,158.040,158.880,1511
1994.06.02,00:00,158.700,159.210,158.150,158.440,1861
1994.06.03,00:00,158.370,158.950,158.060,158.720,1431
1994.06.06,00:00,158.350,159.050,158.260,158.910,1021
1994.06.07,00:00,158.610,158.840,156.880,157.100,2411
1994.06.08,00:00,157.380,157.830,156.100,157.130,3211
1994.06.09,00:00,157.150,157.570,156.660,157.150,1821
1994.06.10,00:00,156.950,157.360,156.200,156.410,1781
1994.06.13,00:00,156.400,156.900,156.250,156.900,801
1994.06.14,00:00,156.630,157.000,155.490,156.050,2441
1994.06.15,00:00,156.020,156.780,155.960,156.250,1411
1994.06.16,00:00,156.450,157.410,156.310,157.000,1651
1994.06.17,00:00,157.370,157.770,156.840,157.410,1821
1994.06.20,00:00,157.130,157.470,156.440,156.730,1661
1994.06.21,00:00,156.920,157.160,154.120,154.770,3931
1994.06.22,00:00,154.700,155.720,154.160,154.460,2881
1994.06.23,00:00,155.140,156.090,154.500,155.890,2431
1994.06.24,00:00,155.240,156.620,154.790,156.470,2431
1994.06.27,00:00,155.080,156.220,154.590,154.910,3091
